titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0047429	13	Rose Marie	PT	\N	imdbDisplay	\N	0
tt0047429	15	Rosa Maria	PT	\N	imdbDisplay	\N	0
tt0047432	12	Vermelho e Negro	PT	\N	imdbDisplay	\N	0
tt0047437	23	Sabrina	PT	\N	imdbDisplay	\N	0
tt0047443	21	O Sal da Terra	PT	\N	\N	\N	0
tt0047445	23	O Intendente Sansho	PT	\N	\N	\N	0
tt0047448	2	A Espada Sarracena	PT	\N	imdbDisplay	\N	0
tt0047449	6	A Grande Ofensiva	PT	\N	imdbDisplay	\N	0
tt0047452	2	A Lança Vermelha	PT	\N	imdbDisplay	\N	0
tt0047453	6	A Escrava do Pecado	PT	\N	imdbDisplay	\N	0
tt0047458	3	O Anjo Mudo	PT	\N	imdbDisplay	\N	0
tt0047461	7	Escola Primária	PT	\N	imdbDisplay	\N	0
tt0047464	21	O Segredo dos Incas	PT	\N	imdbDisplay	\N	0
tt0047466	4	O Sedutor	PT	\N	imdbDisplay	\N	0
tt0047467	14	Moana, a Feiticeira do Vale	PT	\N	imdbDisplay	\N	0
tt0047469	3	Sentimento	PT	\N	\N	\N	0
tt0047472	16	Sete Noivas para Sete Irmãos	PT	\N	imdbDisplay	\N	0
tt0047475	8	Xangai Cidade Maldita	PT	\N	imdbDisplay	\N	0
tt0047476	10	Bonita e Audaciosa	PT	\N	imdbDisplay	\N	0
tt0047478	49	Os Sete Samurais	PT	\N	imdbDisplay	\N	0
tt0047479	8	O Homem Que Destruiu a Alma	PT	\N	\N	\N	0
tt0047484	19	Se Versalhes Falasse	PT	\N	imdbDisplay	\N	0
tt0047488	4	O Último Cerco	PT	\N	imdbDisplay	\N	0
tt0047489	4	Serra Maldita	PT	\N	imdbDisplay	\N	0
tt0047490	24	O Sinal do Pagão	PT	\N	imdbDisplay	\N	0
tt0047494	3	O Cálice de Prata	PT	\N	\N	\N	0
tt0047495	22	Falsa Justiça	PT	\N	imdbDisplay	\N	0
tt0047498	6	Sinfonia de Amor	PT	\N	imdbDisplay	\N	0
tt0047501	3	O Último Guerreiro	PT	\N	imdbDisplay	\N	0
tt0047505	20	A Fera Adormecida	PT	\N	\N	\N	0
tt0047508	4	Isto é Paris	PT	\N	imdbDisplay	\N	0
tt0047522	38	Assim Nasce Uma Estrela	PT	\N	\N	\N	0
tt0047525	10	Almas Negras	PT	\N	imdbDisplay	\N	0
tt0047528	14	A Estrada	PT	\N	\N	\N	0
tt0047537	18	O Príncipe Estudante	PT	\N	imdbDisplay	\N	0
tt0047542	7	O Seu Ofício Era Matar	PT	\N	imdbDisplay	\N	0
tt0047550	11	As Três Noites de Susana	PT	\N	imdbDisplay	\N	0
tt0047556	15	Tanganica	PT	\N	imdbDisplay	\N	0
tt0047562	5	Herança de Honra	PT	\N	\N	\N	0
tt0047567	4	Teodora, Imperatriz de Bizâncio	PT	\N	imdbDisplay	\N	0
tt0047570	1	Sete Anos de Liceu	PT	\N	imdbDisplay	\N	0
tt0047572	2	O General do Diabo	PT	\N	\N	literal title	0
tt0047573	13	O Mundo em Perigo	PT	\N	\N	\N	0
tt0047574	25	Parada de Estrelas	PT	\N	imdbDisplay	\N	0
tt0047576	12	Noite Sem Fim	PT	\N	imdbDisplay	\N	0
tt0047577	27	S.O.S. Metaluna	PT	\N	imdbDisplay	\N	0
tt0047579	5	Três Crimes	PT	\N	imdbDisplay	\N	0
tt0047580	8	A Fonte dos Amores	PT	\N	imdbDisplay	\N	0
tt0047581	22	Três Horas Para Matar	PT	\N	imdbDisplay	\N	0
tt0047582	4	O Rei do Circo	PT	\N	\N	\N	0
tt0047583	16	Roleta Fatal	PT	\N	imdbDisplay	\N	0
tt0047590	13	O Grande Tobor	PT	\N	imdbDisplay	\N	0
tt0047595	8	Para Sempre Felizes	PT	\N	imdbDisplay	\N	0
tt0047598	4	Totó no Inferno	PT	\N	imdbDisplay	\N	0
tt0047599	3	Totó Procura Paz	PT	\N	imdbDisplay	\N	0
tt0047603	8	O Rasto da Pantera	PT	\N	imdbDisplay	\N	0
tt0047608	1	Os Três Ladrões	PT	\N	imdbDisplay	\N	0
tt0047625	13	A Bela Estranha	PT	\N	imdbDisplay	\N	0
tt0047630	21	Ulisses	PT	\N	imdbDisplay	\N	0
tt0047634	7	O Regresso de um Estranho	PT	\N	imdbDisplay	\N	0
tt0047636	1	Homens Sombra	PT	\N	imdbDisplay	\N	0
tt0047638	12	A Mulher de Quem se Fala	PT	\N	imdbDisplay	\N	0
tt0047641	8	O Vale dos Reis	PT	\N	imdbDisplay	\N	0
tt0047642	7	Planície Imensa	PT	\N	imdbDisplay	\N	0
tt0047645	5	A Viúva	PT	\N	imdbDisplay	\N	0
tt0047647	13	Vera Cruz	PT	\N	imdbDisplay	\N	0
tt0047648	9	Uma Rapariga Moderna	PT	\N	imdbDisplay	\N	0
tt0047650	11	Três Homens numa Jangada	PT	\N	imdbDisplay	\N	0
tt0047653	2	A Minha Aventura de Amor	PT	\N	imdbDisplay	\N	0
tt0047663	11	Agora é Que Isto Vai Aquecer!	PT	\N	imdbDisplay	\N	0
tt0047669	1	A Oeste de Zanzibar	PT	\N	imdbDisplay	\N	0
tt0047673	19	Natal Branco	PT	\N	imdbDisplay	\N	0
tt0047677	9	O Selvagem	PT	\N	imdbDisplay	\N	0
tt0047679	6	A Testemunha do Crime	PT	\N	imdbDisplay	\N	0
tt0047680	4	O Mundo é das Mulheres	PT	\N	imdbDisplay	\N	0
tt0047684	1	Piratas Marroquinos	PT	\N	imdbDisplay	\N	0
tt0047685	22	Ouro e Sangue	PT	\N	imdbDisplay	\N	0
tt0047687	15	Marinheiro à Vista	PT	\N	imdbDisplay	\N	0
tt0047688	19	Apaixonadas	PT	\N	imdbDisplay	\N	0
tt0047693	14	O Barão Cigano	PT	\N	imdbDisplay	\N	0
tt0047694	6	Siegfried	PT	\N	imdbDisplay	\N	0
tt0047697	4	Vai Haver Sarilho	PT	\N	imdbDisplay	\N	0
tt0047706	11	As Aventuras de Robin dos Bosques	PT	\N	imdbDisplay	\N	0
tt0047708	23	Alfred Hichtcock Apresenta	PT	\N	imdbDisplay	\N	0
tt0047794	4	Abbott e Costello Polícias	PT	\N	\N	\N	0
tt0047795	13	Abbott e Costello e a Múmia	PT	\N	\N	\N	0
tt0047797	18	Entrevista com a Morte	PT	\N	imdbDisplay	\N	0
tt0047799	6	O Bom Carcereiro	PT	\N	imdbDisplay	\N	0
tt0047802	1	Capitão África	PT	\N	imdbDisplay	\N	0
tt0047803	10	O Leão Africano	PT	\N	\N	\N	0
tt0047804	11	Milionário à Vista	PT	\N	imdbDisplay	\N	0
tt0047811	34	Tudo o Que o Céu Permite	PT	\N	imdbDisplay	\N	0
tt0047812	1	Todos por Mary	PT	\N	imdbDisplay	\N	0
tt0047818	11	Os Amantes do Tejo	PT	\N	\N	\N	0
tt0047820	14	O Americano	PT	\N	imdbDisplay	\N	0
tt0047821	15	As Amigas	PT	\N	imdbDisplay	\N	0
tt0047822	3	Amigos Para a Vida	PT	\N	imdbDisplay	\N	0
tt0047829	6	A Vida Amorosa de André Chénier	PT	\N	imdbDisplay	\N	0
tt0047831	3	Ângela	PT	\N	imdbDisplay	\N	0
tt0047832	5	Anjo Branco	PT	\N	imdbDisplay	\N	0
tt0047835	11	A Voz do Sangue	PT	\N	imdbDisplay	\N	0
tt0047840	17	Pintores e Raparigas	PT	\N	\N	\N	0
tt0047841	8	Amor com Cebolas	PT	\N	imdbDisplay	\N	0
tt0047844	11	Ameaça de Morte	PT	\N	imdbDisplay	\N	0
tt0047847	3	Aventuras de Gil Blas	PT	\N	imdbDisplay	\N	0
tt0047849	18	A Conspiração do Silêncio	PT	\N	\N	\N	0
tt0047860	12	Antes do Furacão	PT	\N	\N	\N	0
tt0047865	18	Aventura em Paris	PT	\N	imdbDisplay	\N	0
tt0047870	8	A Bela de Roma	PT	\N	imdbDisplay	\N	0
tt0047871	18	A Bela Moleira	PT	\N	imdbDisplay	\N	0
tt0047872	7	Bengazi	PT	\N	imdbDisplay	\N	0
tt0047873	3	A História de Benny Goodman	PT	\N	imdbDisplay	\N	0
tt0047876	23	O Conto do Vigário	PT	\N	\N	\N	0
tt0047878	24	Rajada de Morte	PT	\N	\N	\N	0
tt0047880	1	No Reino da Calúnia	PT	\N	imdbDisplay	\N	0
tt0047885	1	Sementes de Violência	PT	\N	\N	\N	0
tt0047886	5	Os Homens da Cruz	PT	\N	imdbDisplay	\N	0
tt0047886	6	A Cruz Azul	PT	\N	\N	literal title	0
tt0047889	14	Aldeia em fuga	PT	\N	\N	\N	0
tt0047898	22	A Noiva do Monstro	PT	\N	\N	\N	0
tt0047904	11	Uma bala para Joey	PT	\N	imdbDisplay	\N	0
tt0047906	3	Não Venhas Tarde	PT	\N	\N	\N	0
tt0047910	1	Caminhos Longos	PT	\N	\N	\N	0
tt0047913	15	Cães Perdidos sem Coleira	PT	\N	imdbDisplay	\N	0
tt0047919	5	O Rebelde da Irlanda	PT	\N	\N	\N	0
tt0047921	18	Os Cadernos do Major Thompson	PT	\N	imdbDisplay	\N	0
tt0047924	16	O Caso do Macaco Vermelho	PT	\N	imdbDisplay	\N	0
tt0047925	13	Assim Nasce a Aurora	PT	\N	tv	\N	0
tt0047934	11	Chicago, Império do Crime	PT	\N	imdbDisplay	\N	0
tt0047935	16	A Última Batalha	PT	\N	imdbDisplay	\N	0
tt0047944	16	Paixões Sem Freio	PT	\N	\N	\N	0
tt0047947	11	A Conquista do Espaço	PT	\N	imdbDisplay	\N	0
tt0047948	21	O Marido Fiel	PT	\N	imdbDisplay	\N	0
tt0047951	2	Totó em Apuros	PT	\N	imdbDisplay	\N	0
tt0047954	1	A Chama do Pecado	PT	\N	imdbDisplay	\N	0
tt0047956	5	Conselho de Guerra	PT	\N	\N	\N	0
tt0047960	16	O Monstro do Cérebro Atómico	PT	\N	imdbDisplay	\N	0
tt0047969	26	Papá das Pernas Altas	PT	\N	imdbDisplay	\N	0
tt0047970	10	Sapatinhos de Cetim	PT	\N	imdbDisplay	\N	0
tt0047975	12	O Príncipe Negro	PT	\N	\N	\N	0
tt0047977	24	O Invencível Davy Crokett	PT	\N	imdbDisplay	\N	0
tt0047978	17	Profundo Como o Mar	PT	\N	\N	\N	0
tt0047983	12	Duelo no Deserto	PT	\N	imdbDisplay	\N	0
tt0047985	28	Horas de Desespero	PT	\N	imdbDisplay	\N	0
tt0047986	3	Totó Chefe de Estação	PT	\N	imdbDisplay	\N	0
tt0047989	15	Parada Imperial	PT	\N	\N	\N	0
tt0047995	7	Os Dezoito Anos	PT	\N	imdbDisplay	\N	0
tt0048001	25	Uma Garota a Bordo	PT	\N	imdbDisplay	\N	0
tt0048002	9	D. Camilo e as Eleições	PT	\N	imdbDisplay	\N	0
tt0048005	21	A Rapariga do Rio Pó	PT	\N	imdbDisplay	\N	0
tt0048006	24	A Mais Bela do Mundo	PT	\N	imdbDisplay	\N	0
tt0048007	3	Raparigas Sós	PT	\N	imdbDisplay	\N	0
tt0048008	10	Estão a Topar?	PT	\N	imdbDisplay	\N	0
tt0048011	8	O Dossier Negro	PT	\N	imdbDisplay	\N	0
tt0048016	4	O Caminho do Paraíso	PT	\N	imdbDisplay	\N	0
tt0048021	2	Rififi	PT	\N	imdbDisplay	\N	0
tt0048023	4	Duelo no Mississipi	PT	\N	imdbDisplay	\N	0
tt0048028	5	A Leste do Paraíso	PT	\N	imdbDisplay	\N	0
tt0048034	7	O Fim da Aventura	PT	\N	imdbDisplay	\N	0
tt0048037	25	Ensaio de Um Crime	PT	\N	\N	\N	0
tt0048039	2	Um Herói dos Nossos Tempos	PT	\N	imdbDisplay	\N	0
tt0048042	10	Escala em Paris	PT	\N	imdbDisplay	\N	0
tt0048044	5	Os Rubis do Príncipe Birmano	PT	\N	imdbDisplay	\N	0
tt0048045	12	A Escondida	PT	\N	imdbDisplay	\N	0
tt0048046	1	6 Corações a Compasso	PT	\N	imdbDisplay	\N	0
tt0048047	15	O Gigante dos Mares	PT	\N	imdbDisplay	\N	0
tt0048050	5	O Falcão de Oiro	PT	\N	imdbDisplay	\N	0
tt0048052	1	Famalicão	PT	\N	\N	\N	0
tt0048055	1	Terra Distante	PT	\N	imdbDisplay	\N	0
tt0048056	15	Horizontes Desconhecidos	PT	\N	imdbDisplay	\N	0
tt0048064	15	A Casa da Praia	PT	\N	imdbDisplay	\N	0
tt0048070	13	As Mulheres E o Rebelde	PT	\N	\N	original subtitled version	0
tt0048070	1	As Mulheres e o Rebelde	PT	\N	imdbDisplay	\N	0
tt0048077	1	4 Homens e Uma Mulher	PT	\N	imdbDisplay	\N	0
tt0048078	16	Os Pistoleiros Malditos	PT	\N	imdbDisplay	\N	0
tt0048079	14	Amor Interdito	PT	\N	imdbDisplay	\N	0
tt0048087	11	A Governanta	PT	\N	imdbDisplay	\N	0
tt0048091	2	Preciso do teu Amor	PT	\N	imdbDisplay	\N	0
tt0048092	13	Francis na Marinha	PT	\N	imdbDisplay	\N	0
tt0048093	4	A Mulher do Embaixador	PT	\N	\N	original subtitled version	0
tt0048100	11	Goubbiah, o Homem Que Veio do Mar	PT	\N	imdbDisplay	\N	0
tt0048104	10	Feriado em Paris	PT	\N	imdbDisplay	\N	0
tt0048109	17	Gás-Oil	PT	\N	imdbDisplay	\N	0
tt0048111	19	Os Homens Preferem as Morenas	PT	\N	imdbDisplay	\N	0
tt0048118	1	Hotel Flamingo	PT	\N	\N	\N	0
tt0048119	14	A Rapariga do Baloiço Vermelho	PT	\N	\N	\N	0
tt0048124	2	O Sapatinho de Cristal	PT	\N	imdbDisplay	\N	0
tt0048129	1	Adeus, Sevilha	PT	\N	imdbDisplay	\N	0
tt0048130	5	Bons Dias, Miss Dove	PT	\N	imdbDisplay	\N	0
tt0048133	22	As Grandes Manobras	PT	\N	\N	\N	0
tt0048140	20	Eles e Elas	PT	\N	\N	\N	0
tt0048152	2	Heidi e Pedro	PT	\N	imdbDisplay	\N	0
tt0048158	37	Inferno em São Francisco	PT	\N	\N	\N	0
tt0048160	8	A Ilha do Inferno	PT	\N	imdbDisplay	\N	0
tt0048169	1	Céu sem Estrelas	PT	\N	imdbDisplay	\N	0
tt0048170	2	Histórias da Rádio	PT	\N	imdbDisplay	\N	0
tt0048171	4	Marujos e Sereias	PT	\N	imdbDisplay	\N	0
tt0048182	24	O Mistério da Casa de Bambú	PT	\N	imdbDisplay	\N	0
tt0048183	8	Escândalo no Colégio	PT	\N	imdbDisplay	\N	0
tt0048190	4	Morri Mil Vezes	PT	\N	imdbDisplay	\N	0
tt0048191	22	Uma Mulher no Inferno	PT	\N	imdbDisplay	\N	0
tt0048193	10	Quando o Coração diz Sim	PT	\N	imdbDisplay	\N	0
tt0048198	7	Vivo no Medo	PT	\N	\N	\N	0
tt0048199	17	O Grande Erro	PT	\N	imdbDisplay	\N	0
tt0048200	7	A Indústria do Sol	PT	\N	\N	original subtitled version	0
tt0048204	15	O Caçador de Índios	PT	\N	imdbDisplay	\N	0
tt0048207	13	Os Enamorados	PT	\N	imdbDisplay	\N	0
tt0048208	2	O Inocente	PT	\N	imdbDisplay	\N	0
tt0048210	21	Melodia Interrompida	PT	\N	imdbDisplay	\N	0
tt0048211	16	O Intruso	PT	\N	imdbDisplay	\N	0
tt0048215	21	O Octopus	PT	\N	imdbDisplay	\N	0
tt0048216	27	Dançando nas Nuvens	PT	\N	\N	\N	0
tt0048226	1	Eu Sou Um Sentimental	PT	\N	\N	\N	0
tt0048230	15	Joe MacBeth	PT	\N	imdbDisplay	\N	0
tt0048231	8	Uma Aventura em Londres	PT	\N	imdbDisplay	\N	0
tt0048232	4	Josefina e os Homens	PT	\N	imdbDisplay	\N	0
tt0048233	2	Jubal	PT	\N	imdbDisplay	\N	0
tt0048235	13	Um Salto Para o Inferno	PT	\N	imdbDisplay	\N	0
tt0048238	3	A Deusa da Lua	PT	\N	imdbDisplay	\N	0
tt0048239	1	A Favorita de Júpiter	PT	\N	imdbDisplay	\N	0
tt0048243	3	A Carreira	PT	\N	imdbDisplay	\N	0
tt0048248	15	Homem Até ao Fim	PT	\N	imdbDisplay	\N	0
tt0048250	7	O Coração de Uma Cidade	PT	\N	imdbDisplay	\N	0
tt0048254	7	O Beijo Assassino	PT	\N	imdbDisplay	\N	0
tt0048256	4	Rei Dinossauro	PT	\N	imdbDisplay	\N	0
tt0048258	9	Amor de Rei	PT	\N	imdbDisplay	\N	0
tt0048259	23	O Ladrão do Rei	PT	\N	imdbDisplay	\N	0
tt0048260	13	Um Estranho no Paraíso	PT	\N	\N	\N	0
tt0048261	33	O Beijo Fatal	PT	\N	imdbDisplay	\N	0
tt0048262	23	Beijo de Fogo	PT	\N	imdbDisplay	\N	0
tt0048266	2	O coração	PT	\N	imdbDisplay	\N	0
tt0048268	12	Congresso que Dança	PT	\N	imdbDisplay	\N	0
tt0048272	11	Sonhos de Mulheres	PT	\N	imdbDisplay	\N	0
tt0048274	1	A Última Valsa	PT	\N	imdbDisplay	\N	0
tt0048279	8	Lady Godiva	PT	\N	imdbDisplay	\N	0
tt0048280	39	A Dama e o Vagabundo	PT	\N	imdbDisplay	\N	0
tt0048281	33	O Quinteto Era de Cordas	PT	\N	\N	\N	0
tt0048283	28	A Terra dos Faraós	PT	\N	\N	\N	0
tt0048287	2	A Última Barricada	PT	\N	imdbDisplay	\N	0
tt0048289	29	Rua Sem Lei	PT	\N	imdbDisplay	\N	0
tt0048291	20	A Mão Esquerda de Deus	PT	\N	\N	\N	0
tt0048293	3	A Legião do Deserto	PT	\N	imdbDisplay	\N	0
tt0048294	2	Lilases na Primavera	PT	\N	imdbDisplay	\N	0
tt0048296	9	O Último dos Homens	PT	\N	imdbDisplay	\N	0
tt0048300	9	Amor, Dança e Mil Canções	PT	\N	imdbDisplay	\N	0
tt0048301	1	Entre a Vida e a Morte	PT	\N	imdbDisplay	\N	0
tt0048304	9	Dedicação	PT	\N	imdbDisplay	\N	0
tt0048308	18	Lola Montês	PT	\N	imdbDisplay	\N	0
tt0048310	17	O Homem da Mascarilha	PT	\N	imdbDisplay	\N	0
tt0048312	9	Uma Vida Inteira	PT	\N	\N	\N	0
tt0048313	6	Os Cinco Desesperados	PT	\N	imdbDisplay	\N	0
tt0048315	16	Raptado	PT	\N	imdbDisplay	\N	0
tt0048316	12	A Colina da Saudade	PT	\N	\N	\N	0
tt0048317	21	Ama-me ou Esquece-me	PT	\N	imdbDisplay	\N	0
tt0048318	7	Orgulho Contra Orgulho	PT	\N	imdbDisplay	\N	0
tt0048330	9	Madame Butterfly	PT	\N	imdbDisplay	\N	0
tt0048331	10	O Magnífico Matador	PT	\N	\N	\N	0
tt0048333	1	Faça-me uma oferta	PT	\N	imdbDisplay	\N	0
tt0048336	28	O Homem Solitário	PT	\N	\N	\N	0
tt0048339	4	Sozinho Contra a Cidade	PT	\N	imdbDisplay	\N	0
tt0048340	5	Homem Sem Rumo	PT	\N	\N	\N	0
tt0048341	11	O Homem da Colina	PT	\N	imdbDisplay	\N	0
tt0048342	8	O Homem Que Veio de Longe	PT	\N	\N	\N	0
tt0048346	4	O Homem do Momento	PT	\N	imdbDisplay	\N	0
tt0048347	25	O Homem do Braço de Ouro	PT	\N	\N	\N	0
tt0048349	12	A Capa Vermelha	PT	\N	imdbDisplay	\N	0
tt0048350	19	O Fugitivo do Amor	PT	\N	imdbDisplay	\N	0
tt0048351	5	Os Rapinantes	PT	\N	imdbDisplay	\N	0
tt0048353	8	Margarida da Noite	PT	\N	imdbDisplay	\N	0
tt0048355	18	Maria Antonieta	PT	\N	imdbDisplay	\N	0
tt0048356	15	Marty	PT	\N	imdbDisplay	\N	0
tt0048364	17	Suprema Ambição	PT	\N	imdbDisplay	\N	0
tt0048380	28	Mister Roberts	PT	\N	imdbDisplay	\N	0
tt0048387	7	O Tesouro do Barba Ruiva	PT	\N	\N	\N	0
tt0048393	14	Relatório Confidencial	PT	\N	\N	\N	0
tt0048394	1	Morte de Um Ciclista	PT	\N	imdbDisplay	\N	0
tt0048401	26	Há Falta de Homens	PT	\N	imdbDisplay	\N	0
tt0048406	4	Música na Noite	PT	\N	imdbDisplay	\N	0
tt0048409	1	Nagana	PT	\N	imdbDisplay	\N	0
tt0048411	13	Alvorada vermelha	PT	\N	imdbDisplay	\N	0
tt0048412	1	O Salário do Pecado	PT	\N	imdbDisplay	\N	0
tt0048413	17	Napoleão	PT	\N	\N	\N	0
tt0048415	1	A Nau Catrineta	PT	\N	\N	\N	0
tt0048419	4	História Inacabada	PT	\N	imdbDisplay	\N	0
tt0048421	15	Código do Crime	PT	\N	imdbDisplay	\N	0
tt0048423	6	Terror na Noite	PT	\N	imdbDisplay	\N	0
tt0048424	44	A Sombra do Caçador	PT	\N	\N	\N	0
tt0048430	3	Nunca Houve Amor Maior	PT	\N	imdbDisplay	\N	0
tt0048432	14	Médico e Só Médico	PT	\N	imdbDisplay	\N	0
tt0048433	5	O Rapto de Janette	PT	\N	imdbDisplay	\N	0
tt0048437	12	Oásis	PT	\N	imdbDisplay	\N	0
tt0048441	7	Contos Vienenses	PT	\N	imdbDisplay	\N	0
tt0048445	22	Oklahoma	PT	\N	imdbDisplay	\N	0
tt0048448	17	Um Só Desejo	PT	\N	imdbDisplay	\N	0
tt0048452	20	A Palavra	PT	\N	\N	\N	0
tt0048458	9	MIss Robinson Crusoé	PT	\N	imdbDisplay	\N	0
tt0048463	1	Paulo e Carolina	PT	\N	imdbDisplay	\N	0
tt0048470	11	30 Homens e Uma Rapariga	PT	\N	imdbDisplay	\N	0
tt0048473	16	O Lamento da Vereda	PT	\N	imdbDisplay	\N	0
tt0048474	12	A Pérola do Pacífico	PT	\N	imdbDisplay	\N	0
tt0048475	2	Que Pena Seres Vigarista!	PT	\N	imdbDisplay	\N	0
tt0048476	6	O Filho que não Existiu	PT	\N	imdbDisplay	\N	0
tt0048484	19	Melodia Negra	PT	\N	imdbDisplay	\N	0
tt0048488	14	Pânico na Cidade	PT	\N	imdbDisplay	\N	0
tt0048491	13	Piquenique	PT	\N	imdbDisplay	\N	0
tt0048493	7	A Nave do Terror	PT	\N	imdbDisplay	\N	0
tt0048499	9	La Pointe-Courte	PT	\N	imdbDisplay	\N	0
tt0048500	19	Uma Geração	PT	\N	imdbDisplay	\N	0
tt0048504	3	A Cigarra	PT	\N	imdbDisplay	\N	0
tt0048510	5	O Príncipe dos Actores	PT	\N	imdbDisplay	\N	0
tt0048512	14	O Prisioneiro	PT	\N	imdbDisplay	\N	0
tt0048513	19	A Guerra Privada do Major Benson	PT	\N	imdbDisplay	\N	0
tt0048514	19	O Preço do Oiro	PT	\N	imdbDisplay	\N	0
tt0048516	13	O Escândalo dos Venenos	PT	\N	imdbDisplay	\N	0
tt0048517	10	O Filho Pródigo	PT	\N	imdbDisplay	\N	0
tt0048522	18	O Máscara Vermelha	PT	\N	imdbDisplay	\N	0
tt0048524	4	Quando o Sol Desaparece	PT	\N	imdbDisplay	\N	0
tt0048527	19	A Abelha Mestra	PT	\N	imdbDisplay	\N	0
tt0048528	19	A Coroa e a Espada	PT	\N	imdbDisplay	\N	0
tt0048530	10	Contos Romanos	PT	\N	imdbDisplay	\N	0
tt0048531	19	Estes Homens São Perigosos	PT	\N	imdbDisplay	\N	0
tt0048533	12	Raparigas de Hoje	PT	\N	imdbDisplay	\N	0
tt0048534	8	As Raparigas de San Frediano	PT	\N	imdbDisplay	\N	0
tt0048535	12	Ataque ao Amanhecer	PT	\N	\N	\N	0
tt0048538	15	As Chuvas de Ranchipur	PT	\N	imdbDisplay	\N	0
tt0048542	15	Entre Mulheres	PT	\N	imdbDisplay	\N	0
tt0048543	6	Caça aos Traficantes	PT	\N	imdbDisplay	\N	0
tt0048545	27	Fúria de Viver	PT	\N	\N	\N	0
tt0048546	1	O Recruta e o Gaiato	PT	\N	imdbDisplay	\N	0
tt0048553	2	Revelação	PT	\N	imdbDisplay	\N	0
tt0048554	13	A Vingança do Monstro	PT	\N	imdbDisplay	\N	0
tt0048557	13	O Renegado Cruel	PT	\N	\N	\N	0
tt0048561	18	Romeu e Julieta	PT	\N	imdbDisplay	\N	0
tt0048563	9	A Rosa Tatuada	PT	\N	imdbDisplay	\N	0
tt0048570	29	O Fugitivo	PT	\N	\N	\N	0
tt0048584	26	Massacre Traiçoeiro	PT	\N	imdbDisplay	\N	0
tt0048585	12	Os evadidos	PT	\N	imdbDisplay	\N	0
tt0048588	2	A Casaca Vermelha	PT	\N	imdbDisplay	\N	0
tt0048593	19	A Raposa dos Mares	PT	\N	imdbDisplay	\N	0
tt0048594	5	O Sexo Fraco	PT	\N	imdbDisplay	\N	0
tt0048602	13	O Terrível Juramento	PT	\N	imdbDisplay	\N	0
tt0048603	6	A Cruz e a Espada	PT	\N	imdbDisplay	\N	0
tt0048604	21	Os Sete Garotos	PT	\N	imdbDisplay	\N	0
tt0048605	19	O Pecado Mora ao Lado	PT	\N	\N	\N	0
tt0048608	2	O Diabo do Deserto	PT	\N	imdbDisplay	\N	0
tt0048610	12	O Herói Sacrílego	PT	\N	imdbDisplay	\N	0
tt0048611	12	O Navio Que Morreu de Vergonha	PT	\N	imdbDisplay	\N	0
tt0048612	11	O Vingador	PT	\N	imdbDisplay	\N	0
tt0048614	13	A Filha de Caim	PT	\N	imdbDisplay	\N	0
tt0048616	3	Se Paris falasse...	PT	\N	imdbDisplay	\N	0
tt0048617	2	Somos Homens ou Quê?	PT	\N	imdbDisplay	\N	0
tt0048618	2	As Meninas do 04	PT	\N	imdbDisplay	\N	0
tt0048620	14	Simba	PT	\N	imdbDisplay	\N	0
tt0048621	2	Sarilho na Televisão	PT	\N	imdbDisplay	\N	0
tt0048623	4	Teu Para Sempre	PT	\N	imdbDisplay	\N	0
tt0048624	13	Sissi	PT	\N	imdbDisplay	\N	0
tt0048628	25	A Ponte do Destino	PT	\N	imdbDisplay	\N	0
tt0048632	4	Um castelo é um castelo	PT	\N	imdbDisplay	\N	0
tt0048634	9	O Sinal	PT	\N	imdbDisplay	\N	0
tt0048640	14	O Aventureiro de Hong Kong	PT	\N	imdbDisplay	\N	0
tt0048641	10	Sorrisos de Uma Noite de Verão	PT	\N	\N	alternative spelling	0
tt0048641	5	Sorrisos duma Noite de Verão	PT	\N	imdbDisplay	\N	0
tt0048642	22	O Filho de Sinbad	PT	\N	imdbDisplay	\N	0
tt0048645	15	A Feiticeira da Floresta	PT	\N	imdbDisplay	\N	0
tt0048652	8	Rochedos Humanos	PT	\N	\N	\N	0
tt0048654	3	10 Segundos de Silêncio	PT	\N	imdbDisplay	\N	0
tt0048662	19	Nenhum Foi Tão Bravo	PT	\N	alternative	\N	0
tt0048662	1	As Quatro Penas	PT	\N	imdbDisplay	\N	0
tt0048665	18	Uma Estranha na Cidade	PT	\N	imdbDisplay	\N	0
tt0048667	11	Nem Sempre o Coração Manda	PT	\N	imdbDisplay	\N	0
tt0048673	23	Loucura em Veneza	PT	\N	imdbDisplay	\N	0
tt0048679	2	Suspiros de Triana	PT	\N	imdbDisplay	\N	0
tt0048680	2	Svengali	PT	\N	imdbDisplay	\N	0
tt0048681	3	O Desaparafusado	PT	\N	imdbDisplay	\N	0
tt0048682	4	As Mulheres do Pântano	PT	\N	\N	original subtitled version	0
tt0048684	4	Sinfonia Dourada	PT	\N	imdbDisplay	\N	0
tt0048691	14	Duelo de Ambições	PT	\N	\N	\N	0
tt0048696	25	Tarântula	PT	\N	\N	\N	0
tt0048696	30	Tarântula, a Aranha Gigante	PT	\N	imdbDisplay	\N	0
tt0048697	9	Tarde de Toiros	PT	\N	imdbDisplay	\N	0
tt0048698	17	Agora ou nunca	PT	\N	imdbDisplay	\N	0
tt0048699	15	Tarzan na Selva Misteriosa	PT	\N	imdbDisplay	\N	0
